IDpol,ClaimNb,SeverityRowCount,_merge,CountDifference
20515,1,0,left_only,1
20517,1,0,left_only,1
20520,1,0,left_only,1
20521,1,0,left_only,1
20523,1,0,left_only,1
20525,1,0,left_only,1
20527,1,0,left_only,1
20529,1,0,left_only,1
20532,1,0,left_only,1
20534,2,0,left_only,2
20536,1,0,left_only,1
20538,1,0,left_only,1
20540,1,0,left_only,1
20542,1,0,left_only,1
20543,1,0,left_only,1
20545,1,0,left_only,1
20547,1,0,left_only,1
20549,1,0,left_only,1
20551,1,0,left_only,1
20553,1,0,left_only,1
20555,1,0,left_only,1
20556,1,0,left_only,1
20561,1,0,left_only,1
20562,1,0,left_only,1
20564,1,0,left_only,1
20566,1,0,left_only,1
20568,1,0,left_only,1
20571,1,0,left_only,1
20573,1,0,left_only,1
20575,1,0,left_only,1
20578,1,0,left_only,1
20580,1,0,left_only,1
20583,1,0,left_only,1
20585,1,0,left_only,1
20587,1,0,left_only,1
20589,1,0,left_only,1
20590,1,0,left_only,1
20592,1,0,left_only,1
20594,1,0,left_only,1
20596,1,0,left_only,1
20599,1,0,left_only,1
20603,2,0,left_only,2
20605,1,0,left_only,1
20607,1,0,left_only,1
20609,1,0,left_only,1
20611,1,0,left_only,1
20613,1,0,left_only,1
20615,1,0,left_only,1
20617,1,0,left_only,1
20619,1,0,left_only,1
20621,1,0,left_only,1
20623,1,0,left_only,1
20624,1,0,left_only,1
20625,1,0,left_only,1
20626,1,0,left_only,1
20628,1,0,left_only,1
20630,1,0,left_only,1
20632,1,0,left_only,1
20634,1,0,left_only,1
20636,1,0,left_only,1
20638,1,0,left_only,1
20640,1,0,left_only,1
20642,1,0,left_only,1
20645,1,0,left_only,1
20647,1,0,left_only,1
20649,1,0,left_only,1
20651,1,0,left_only,1
20653,1,0,left_only,1
20655,1,0,left_only,1
20656,1,0,left_only,1
20657,1,0,left_only,1
20659,1,0,left_only,1
20660,3,0,left_only,3
20663,1,0,left_only,1
20665,1,0,left_only,1
20667,1,0,left_only,1
20671,1,0,left_only,1
20673,1,0,left_only,1
20674,1,0,left_only,1
20675,1,0,left_only,1
20678,1,0,left_only,1
20681,1,0,left_only,1
20682,1,0,left_only,1
20684,1,0,left_only,1
20686,1,0,left_only,1
20688,1,0,left_only,1
20691,1,0,left_only,1
20693,1,0,left_only,1
20695,1,0,left_only,1
20697,1,0,left_only,1
20699,1,0,left_only,1
20701,1,0,left_only,1
20703,1,0,left_only,1
20704,1,0,left_only,1
20705,1,0,left_only,1
20707,1,0,left_only,1
20710,1,0,left_only,1
20712,1,0,left_only,1
20714,1,0,left_only,1
20715,1,0,left_only,1
20717,1,0,left_only,1
20720,1,0,left_only,1
20723,1,0,left_only,1
20725,1,0,left_only,1
20727,1,0,left_only,1
20729,1,0,left_only,1
20731,1,0,left_only,1
20732,1,0,left_only,1
20735,1,0,left_only,1
20738,1,0,left_only,1
20740,1,0,left_only,1
20742,1,0,left_only,1
20744,1,0,left_only,1
20746,1,0,left_only,1
20748,1,0,left_only,1
20749,1,0,left_only,1
20751,1,0,left_only,1
20753,1,0,left_only,1
20754,1,0,left_only,1
20757,1,0,left_only,1
20759,1,0,left_only,1
20763,1,0,left_only,1
20765,1,0,left_only,1
20766,1,0,left_only,1
20767,1,0,left_only,1
20770,1,0,left_only,1
20772,1,0,left_only,1
20774,1,0,left_only,1
20776,1,0,left_only,1
20777,1,0,left_only,1
20780,1,0,left_only,1
20782,1,0,left_only,1
20783,1,0,left_only,1
20785,1,0,left_only,1
20789,1,0,left_only,1
20791,1,0,left_only,1
20792,1,0,left_only,1
20794,1,0,left_only,1
20796,1,0,left_only,1
20800,1,0,left_only,1
20802,1,0,left_only,1
20804,1,0,left_only,1
20805,1,0,left_only,1
20807,1,0,left_only,1
20809,1,0,left_only,1
20811,1,0,left_only,1
20813,1,0,left_only,1
20816,1,0,left_only,1
20819,1,0,left_only,1
20821,1,0,left_only,1
20823,1,0,left_only,1
20825,1,0,left_only,1
20827,1,0,left_only,1
20828,1,0,left_only,1
20829,1,0,left_only,1
20831,2,0,left_only,2
20834,1,0,left_only,1
20837,1,0,left_only,1
20839,2,0,left_only,2
20841,1,0,left_only,1
20842,1,0,left_only,1
20845,1,0,left_only,1
20847,1,0,left_only,1
20849,1,0,left_only,1
20850,1,0,left_only,1
20851,1,0,left_only,1
20853,1,0,left_only,1
20854,1,0,left_only,1
20855,1,0,left_only,1
20857,1,0,left_only,1
20858,1,0,left_only,1
20861,1,0,left_only,1
20863,1,0,left_only,1
20868,1,0,left_only,1
20870,1,0,left_only,1
20871,1,0,left_only,1
20873,2,0,left_only,2
20875,1,0,left_only,1
20878,1,0,left_only,1
20880,1,0,left_only,1
20882,1,0,left_only,1
20884,1,0,left_only,1
20886,1,0,left_only,1
20888,1,0,left_only,1
20890,1,0,left_only,1
20892,1,0,left_only,1
20893,1,0,left_only,1
20894,1,0,left_only,1
20896,1,0,left_only,1
20898,1,0,left_only,1
20900,1,0,left_only,1
20901,1,0,left_only,1
20902,1,0,left_only,1
20904,1,0,left_only,1
20906,1,0,left_only,1
20908,1,0,left_only,1
20910,1,0,left_only,1
20912,1,0,left_only,1
20913,1,0,left_only,1
20914,1,0,left_only,1
20916,1,0,left_only,1
20920,1,0,left_only,1
20922,1,0,left_only,1
20927,1,0,left_only,1
20929,1,0,left_only,1
20931,1,0,left_only,1
20933,1,0,left_only,1
20935,1,0,left_only,1
20937,1,0,left_only,1
20939,1,0,left_only,1
20941,1,0,left_only,1
20942,1,0,left_only,1
20944,1,0,left_only,1
20948,1,0,left_only,1
20950,1,0,left_only,1
20951,1,0,left_only,1
20953,1,0,left_only,1
20955,1,0,left_only,1
20957,1,0,left_only,1
20959,2,0,left_only,2
20960,1,0,left_only,1
20962,1,0,left_only,1
20963,1,0,left_only,1
20965,1,0,left_only,1
20967,1,0,left_only,1
20969,1,0,left_only,1
20971,1,0,left_only,1
20972,1,0,left_only,1
20976,1,0,left_only,1
20978,1,0,left_only,1
20982,1,0,left_only,1
20984,1,0,left_only,1
20986,1,0,left_only,1
20988,1,0,left_only,1
20990,1,0,left_only,1
20992,1,0,left_only,1
20993,1,0,left_only,1
20994,1,0,left_only,1
20996,1,0,left_only,1
20997,1,0,left_only,1
20999,1,0,left_only,1
21001,1,0,left_only,1
21003,1,0,left_only,1
21004,1,0,left_only,1
21006,1,0,left_only,1
21008,1,0,left_only,1
21010,1,0,left_only,1
21012,1,0,left_only,1
21013,1,0,left_only,1
21015,1,0,left_only,1
21016,1,0,left_only,1
21018,1,0,left_only,1
21019,1,0,left_only,1
21021,1,0,left_only,1
21026,1,0,left_only,1
21028,1,0,left_only,1
21031,1,0,left_only,1
21033,1,0,left_only,1
21035,1,0,left_only,1
21037,1,0,left_only,1
21041,1,0,left_only,1
21044,1,0,left_only,1
21048,1,0,left_only,1
21049,1,0,left_only,1
21050,2,0,left_only,2
21051,1,0,left_only,1
21054,1,0,left_only,1
21055,1,0,left_only,1
21057,2,0,left_only,2
21059,1,0,left_only,1
21061,1,0,left_only,1
21063,1,0,left_only,1
21065,1,0,left_only,1
21067,1,0,left_only,1
21070,1,0,left_only,1
21072,1,0,left_only,1
21074,1,0,left_only,1
21076,1,0,left_only,1
21078,1,0,left_only,1
21080,1,0,left_only,1
21082,1,0,left_only,1
21084,1,0,left_only,1
21086,1,0,left_only,1
21087,1,0,left_only,1
21089,1,0,left_only,1
21091,1,0,left_only,1
21093,1,0,left_only,1
21094,1,0,left_only,1
21097,1,0,left_only,1
21100,1,0,left_only,1
21103,2,0,left_only,2
21105,1,0,left_only,1
21106,1,0,left_only,1
21108,1,0,left_only,1
21110,1,0,left_only,1
21112,1,0,left_only,1
21115,1,0,left_only,1
21119,1,0,left_only,1
21121,1,0,left_only,1
21123,1,0,left_only,1
21124,1,0,left_only,1
21126,1,0,left_only,1
21127,1,0,left_only,1
21129,1,0,left_only,1
21130,1,0,left_only,1
21132,1,0,left_only,1
21134,1,0,left_only,1
21136,1,0,left_only,1
21137,2,0,left_only,2
21139,1,0,left_only,1
21141,1,0,left_only,1
21143,1,0,left_only,1
21145,1,0,left_only,1
21147,1,0,left_only,1
21149,1,0,left_only,1
21151,1,0,left_only,1
21153,1,0,left_only,1
21156,1,0,left_only,1
21159,1,0,left_only,1
21161,1,0,left_only,1
21163,1,0,left_only,1
21164,1,0,left_only,1
21167,1,0,left_only,1
21170,1,0,left_only,1
21172,1,0,left_only,1
21173,1,0,left_only,1
21176,1,0,left_only,1
21178,1,0,left_only,1
21183,1,0,left_only,1
21184,1,0,left_only,1
21186,1,0,left_only,1
21187,1,0,left_only,1
21190,2,0,left_only,2
21192,1,0,left_only,1
21193,1,0,left_only,1
21196,1,0,left_only,1
21197,1,0,left_only,1
21199,1,0,left_only,1
21201,1,0,left_only,1
21203,1,0,left_only,1
21205,1,0,left_only,1
21206,1,0,left_only,1
21209,1,0,left_only,1
21212,1,0,left_only,1
21214,1,0,left_only,1
21217,2,0,left_only,2
21218,1,0,left_only,1
21220,1,0,left_only,1
21224,1,0,left_only,1
21226,1,0,left_only,1
21228,1,0,left_only,1
21230,1,0,left_only,1
21231,1,0,left_only,1
21233,1,0,left_only,1
21234,1,0,left_only,1
21235,1,0,left_only,1
21237,1,0,left_only,1
21238,1,0,left_only,1
21240,1,0,left_only,1
21242,1,0,left_only,1
21244,1,0,left_only,1
21246,1,0,left_only,1
21248,1,0,left_only,1
21250,1,0,left_only,1
21252,1,0,left_only,1
21253,1,0,left_only,1
21255,2,0,left_only,2
21257,1,0,left_only,1
21260,1,0,left_only,1
21262,1,0,left_only,1
21264,1,0,left_only,1
21266,1,0,left_only,1
21268,1,0,left_only,1
21273,1,0,left_only,1
21275,1,0,left_only,1
21277,1,0,left_only,1
21280,1,0,left_only,1
21283,1,0,left_only,1
21285,1,0,left_only,1
21286,1,0,left_only,1
21288,1,0,left_only,1
21290,1,0,left_only,1
21293,1,0,left_only,1
21294,1,0,left_only,1
21296,1,0,left_only,1
21297,1,0,left_only,1
21300,1,0,left_only,1
21302,1,0,left_only,1
21304,1,0,left_only,1
21305,1,0,left_only,1
21306,1,0,left_only,1
21308,1,0,left_only,1
21310,1,0,left_only,1
21311,1,0,left_only,1
21314,1,0,left_only,1
21316,1,0,left_only,1
21318,1,0,left_only,1
21320,1,0,left_only,1
21321,3,0,left_only,3
21323,1,0,left_only,1
21324,1,0,left_only,1
21325,1,0,left_only,1
21327,2,0,left_only,2
21330,1,0,left_only,1
21332,1,0,left_only,1
21334,1,0,left_only,1
21337,1,0,left_only,1
21339,1,0,left_only,1
21341,1,0,left_only,1
21342,1,0,left_only,1
21345,1,0,left_only,1
21346,1,0,left_only,1
21349,1,0,left_only,1
21351,1,0,left_only,1
21353,1,0,left_only,1
21355,1,0,left_only,1
21361,1,0,left_only,1
21363,1,0,left_only,1
21365,1,0,left_only,1
21367,1,0,left_only,1
21369,1,0,left_only,1
21371,1,0,left_only,1
21373,1,0,left_only,1
21375,1,0,left_only,1
21376,1,0,left_only,1
21377,1,0,left_only,1
21380,1,0,left_only,1
21382,1,0,left_only,1
21384,1,0,left_only,1
21385,1,0,left_only,1
21387,1,0,left_only,1
21389,1,0,left_only,1
21391,2,0,left_only,2
21393,1,0,left_only,1
21395,2,0,left_only,2
21397,1,0,left_only,1
21399,1,0,left_only,1
21401,1,0,left_only,1
21403,1,0,left_only,1
21406,1,0,left_only,1
21408,1,0,left_only,1
21410,1,0,left_only,1
21412,1,0,left_only,1
21414,1,0,left_only,1
21415,1,0,left_only,1
21417,1,0,left_only,1
21419,1,0,left_only,1
21420,1,0,left_only,1
21422,1,0,left_only,1
21424,1,0,left_only,1
21426,1,0,left_only,1
21429,1,0,left_only,1
21430,1,0,left_only,1
21434,1,0,left_only,1
21437,1,0,left_only,1
21439,1,0,left_only,1
21440,1,0,left_only,1
21442,1,0,left_only,1
21443,1,0,left_only,1
21445,1,0,left_only,1
21446,1,0,left_only,1
21450,1,0,left_only,1
21451,1,0,left_only,1
21453,1,0,left_only,1
21455,1,0,left_only,1
21456,1,0,left_only,1
21457,1,0,left_only,1
21459,1,0,left_only,1
21461,1,0,left_only,1
21463,1,0,left_only,1
21465,1,0,left_only,1
21467,1,0,left_only,1
21469,1,0,left_only,1
21471,1,0,left_only,1
21472,1,0,left_only,1
21474,1,0,left_only,1
21477,1,0,left_only,1
21481,1,0,left_only,1
21485,1,0,left_only,1
21486,1,0,left_only,1
21488,1,0,left_only,1
21489,1,0,left_only,1
21491,1,0,left_only,1
21492,1,0,left_only,1
21494,1,0,left_only,1
21496,1,0,left_only,1
21498,1,0,left_only,1
21501,1,0,left_only,1
21503,1,0,left_only,1
21505,1,0,left_only,1
21507,1,0,left_only,1
21510,1,0,left_only,1
21511,1,0,left_only,1
21513,1,0,left_only,1
21516,1,0,left_only,1
21518,1,0,left_only,1
21519,1,0,left_only,1
21521,1,0,left_only,1
21522,1,0,left_only,1
21523,1,0,left_only,1
21525,1,0,left_only,1
21527,1,0,left_only,1
21529,1,0,left_only,1
21531,1,0,left_only,1
21533,1,0,left_only,1
21535,1,0,left_only,1
21537,1,0,left_only,1
21539,1,0,left_only,1
21540,1,0,left_only,1
21542,1,0,left_only,1
21544,1,0,left_only,1
21547,1,0,left_only,1
21551,2,0,left_only,2
21553,1,0,left_only,1
21555,1,0,left_only,1
21556,1,0,left_only,1
21558,1,0,left_only,1
21560,1,0,left_only,1
21562,1,0,left_only,1
21563,1,0,left_only,1
21565,1,0,left_only,1
21568,1,0,left_only,1
21570,1,0,left_only,1
21572,1,0,left_only,1
21573,1,0,left_only,1
21579,1,0,left_only,1
21582,1,0,left_only,1
21584,1,0,left_only,1
21586,1,0,left_only,1
21589,1,0,left_only,1
21591,1,0,left_only,1
21592,1,0,left_only,1
21596,1,0,left_only,1
21597,1,0,left_only,1
21600,1,0,left_only,1
21604,1,0,left_only,1
21605,1,0,left_only,1
21607,1,0,left_only,1
21608,1,0,left_only,1
21610,2,0,left_only,2
21611,1,0,left_only,1
21613,1,0,left_only,1
21615,1,0,left_only,1
21616,1,0,left_only,1
21618,1,0,left_only,1
21622,1,0,left_only,1
21624,1,0,left_only,1
21626,1,0,left_only,1
21628,1,0,left_only,1
21630,1,0,left_only,1
21632,1,0,left_only,1
21634,1,0,left_only,1
21636,1,0,left_only,1
21638,1,0,left_only,1
21640,1,0,left_only,1
21642,1,0,left_only,1
21644,1,0,left_only,1
21647,1,0,left_only,1
21650,1,0,left_only,1
21652,1,0,left_only,1
21654,1,0,left_only,1
21655,1,0,left_only,1
21656,1,0,left_only,1
21658,1,0,left_only,1
21660,1,0,left_only,1
21661,1,0,left_only,1
21665,1,0,left_only,1
21669,1,0,left_only,1
21671,1,0,left_only,1
21673,2,0,left_only,2
21674,1,0,left_only,1
21676,1,0,left_only,1
21679,1,0,left_only,1
21681,1,0,left_only,1
21685,1,0,left_only,1
21688,1,0,left_only,1
21690,1,0,left_only,1
21692,1,0,left_only,1
21694,1,0,left_only,1
21696,1,0,left_only,1
21698,1,0,left_only,1
21699,1,0,left_only,1
21703,1,0,left_only,1
21704,1,0,left_only,1
21707,1,0,left_only,1
21708,1,0,left_only,1
21710,1,0,left_only,1
21712,1,0,left_only,1
21714,1,0,left_only,1
21715,1,0,left_only,1
21717,1,0,left_only,1
21719,1,0,left_only,1
21720,1,0,left_only,1
21721,1,0,left_only,1
21723,1,0,left_only,1
21726,1,0,left_only,1
21727,1,0,left_only,1
21729,1,0,left_only,1
21730,1,0,left_only,1
21733,1,0,left_only,1
21734,1,0,left_only,1
21736,1,0,left_only,1
21738,1,0,left_only,1
21741,1,0,left_only,1
21743,1,0,left_only,1
21746,1,0,left_only,1
21748,1,0,left_only,1
21750,1,0,left_only,1
21752,1,0,left_only,1
21754,1,0,left_only,1
21756,1,0,left_only,1
21757,1,0,left_only,1
21759,1,0,left_only,1
21761,1,0,left_only,1
21763,1,0,left_only,1
21765,1,0,left_only,1
21767,1,0,left_only,1
21769,1,0,left_only,1
21771,1,0,left_only,1
21774,1,0,left_only,1
21775,1,0,left_only,1
21776,1,0,left_only,1
21778,1,0,left_only,1
21779,1,0,left_only,1
21781,1,0,left_only,1
21782,1,0,left_only,1
21783,1,0,left_only,1
21784,1,0,left_only,1
21785,1,0,left_only,1
21787,1,0,left_only,1
21790,1,0,left_only,1
21793,1,0,left_only,1
21795,1,0,left_only,1
21797,1,0,left_only,1
21799,1,0,left_only,1
21802,1,0,left_only,1
21804,1,0,left_only,1
21806,1,0,left_only,1
21808,1,0,left_only,1
21810,1,0,left_only,1
21811,2,0,left_only,2
21812,1,0,left_only,1
21814,1,0,left_only,1
21816,1,0,left_only,1
21817,1,0,left_only,1
21819,1,0,left_only,1
21821,1,0,left_only,1
21823,1,0,left_only,1
21826,1,0,left_only,1
21827,1,0,left_only,1
21829,1,0,left_only,1
21831,1,0,left_only,1
21833,1,0,left_only,1
21834,1,0,left_only,1
21836,1,0,left_only,1
21837,1,0,left_only,1
21839,2,0,left_only,2
21841,1,0,left_only,1
21843,1,0,left_only,1
21845,1,0,left_only,1
21848,1,0,left_only,1
21850,1,0,left_only,1
21852,1,0,left_only,1
21854,1,0,left_only,1
21858,1,0,left_only,1
21859,1,0,left_only,1
21860,1,0,left_only,1
21864,1,0,left_only,1
21865,1,0,left_only,1
21867,1,0,left_only,1
21869,1,0,left_only,1
21871,1,0,left_only,1
21873,1,0,left_only,1
21875,1,0,left_only,1
21877,1,0,left_only,1
21878,1,0,left_only,1
21879,1,0,left_only,1
21881,1,0,left_only,1
21882,1,0,left_only,1
21883,1,0,left_only,1
21885,1,0,left_only,1
21887,1,0,left_only,1
21889,1,0,left_only,1
21891,1,0,left_only,1
21892,1,0,left_only,1
21894,1,0,left_only,1
21895,1,0,left_only,1
21897,1,0,left_only,1
21899,1,0,left_only,1
21900,1,0,left_only,1
21902,1,0,left_only,1
21903,2,0,left_only,2
21904,1,0,left_only,1
21907,1,0,left_only,1
21908,1,0,left_only,1
21910,1,0,left_only,1
21911,1,0,left_only,1
21912,1,0,left_only,1
21914,1,0,left_only,1
21917,1,0,left_only,1
21922,1,0,left_only,1
21924,1,0,left_only,1
21925,1,0,left_only,1
21927,1,0,left_only,1
21929,1,0,left_only,1
21931,1,0,left_only,1
21932,1,0,left_only,1
21934,1,0,left_only,1
21936,1,0,left_only,1
21938,1,0,left_only,1
21942,1,0,left_only,1
21944,1,0,left_only,1
21946,1,0,left_only,1
21947,1,0,left_only,1
21949,1,0,left_only,1
21951,1,0,left_only,1
21953,1,0,left_only,1
21955,1,0,left_only,1
21956,1,0,left_only,1
21959,1,0,left_only,1
21961,1,0,left_only,1
21963,1,0,left_only,1
21965,1,0,left_only,1
21967,1,0,left_only,1
21971,1,0,left_only,1
21976,1,0,left_only,1
21977,1,0,left_only,1
21979,1,0,left_only,1
21980,1,0,left_only,1
21982,1,0,left_only,1
21984,1,0,left_only,1
21986,1,0,left_only,1
21990,1,0,left_only,1
21992,1,0,left_only,1
21993,1,0,left_only,1
21995,1,0,left_only,1
21997,1,0,left_only,1
22000,1,0,left_only,1
22002,2,0,left_only,2
22005,1,0,left_only,1
22006,1,0,left_only,1
22007,1,0,left_only,1
22009,1,0,left_only,1
22010,1,0,left_only,1
22012,1,0,left_only,1
22013,1,0,left_only,1
22015,1,0,left_only,1
22017,1,0,left_only,1
22019,2,0,left_only,2
22020,1,0,left_only,1
22022,1,0,left_only,1
22024,1,0,left_only,1
22026,1,0,left_only,1
22028,1,0,left_only,1
22030,1,0,left_only,1
22033,1,0,left_only,1
22036,1,0,left_only,1
22038,1,0,left_only,1
22040,1,0,left_only,1
22042,2,0,left_only,2
22045,1,0,left_only,1
22047,1,0,left_only,1
22049,1,0,left_only,1
22051,1,0,left_only,1
22053,1,0,left_only,1
22055,1,0,left_only,1
22057,1,0,left_only,1
22059,1,0,left_only,1
22061,1,0,left_only,1
22063,1,0,left_only,1
22065,1,0,left_only,1
22067,1,0,left_only,1
22068,1,0,left_only,1
22070,1,0,left_only,1
22072,1,0,left_only,1
22074,1,0,left_only,1
22077,2,0,left_only,2
22081,1,0,left_only,1
22083,1,0,left_only,1
22085,1,0,left_only,1
22087,1,0,left_only,1
22088,1,0,left_only,1
22090,1,0,left_only,1
22092,1,0,left_only,1
22094,1,0,left_only,1
22096,1,0,left_only,1
22097,1,0,left_only,1
22099,1,0,left_only,1
22101,1,0,left_only,1
22102,1,0,left_only,1
22104,2,0,left_only,2
22106,1,0,left_only,1
22108,1,0,left_only,1
22109,1,0,left_only,1
22110,1,0,left_only,1
22113,1,0,left_only,1
22115,1,0,left_only,1
22117,1,0,left_only,1
22119,1,0,left_only,1
22121,1,0,left_only,1
22122,1,0,left_only,1
22124,1,0,left_only,1
22127,1,0,left_only,1
22129,1,0,left_only,1
22130,1,0,left_only,1
22131,1,0,left_only,1
22133,1,0,left_only,1
22136,1,0,left_only,1
22138,1,0,left_only,1
22140,1,0,left_only,1
22141,1,0,left_only,1
22143,1,0,left_only,1
22144,1,0,left_only,1
22146,1,0,left_only,1
22148,1,0,left_only,1
22150,1,0,left_only,1
22152,1,0,left_only,1
22154,1,0,left_only,1
22156,1,0,left_only,1
22157,1,0,left_only,1
22158,1,0,left_only,1
22159,1,0,left_only,1
22161,1,0,left_only,1
22163,1,0,left_only,1
22164,1,0,left_only,1
22165,1,0,left_only,1
22167,1,0,left_only,1
22168,1,0,left_only,1
22170,1,0,left_only,1
22171,1,0,left_only,1
22174,1,0,left_only,1
22176,1,0,left_only,1
22178,1,0,left_only,1
22180,1,0,left_only,1
22182,1,0,left_only,1
22183,1,0,left_only,1
22185,1,0,left_only,1
22187,2,0,left_only,2
22189,1,0,left_only,1
22191,1,0,left_only,1
22192,1,0,left_only,1
22194,1,0,left_only,1
22196,1,0,left_only,1
22198,1,0,left_only,1
22201,1,0,left_only,1
22203,1,0,left_only,1
22205,2,0,left_only,2
22207,1,0,left_only,1
22208,1,0,left_only,1
22210,1,0,left_only,1
22212,1,0,left_only,1
22215,1,0,left_only,1
22216,1,0,left_only,1
22219,1,0,left_only,1
22222,1,0,left_only,1
22223,1,0,left_only,1
22225,1,0,left_only,1
22227,1,0,left_only,1
22229,1,0,left_only,1
22236,1,0,left_only,1
22239,1,0,left_only,1
22241,1,0,left_only,1
22243,1,0,left_only,1
22245,1,0,left_only,1
22247,1,0,left_only,1
22249,1,0,left_only,1
22252,1,0,left_only,1
22254,1,0,left_only,1
22256,1,0,left_only,1
22257,2,0,left_only,2
22258,1,0,left_only,1
22260,1,0,left_only,1
22262,1,0,left_only,1
22264,1,0,left_only,1
22266,1,0,left_only,1
22268,1,0,left_only,1
22270,1,0,left_only,1
22272,1,0,left_only,1
22274,1,0,left_only,1
22276,1,0,left_only,1
22279,1,0,left_only,1
22282,1,0,left_only,1
22285,1,0,left_only,1
22287,1,0,left_only,1
22288,1,0,left_only,1
22291,1,0,left_only,1
22293,1,0,left_only,1
22294,1,0,left_only,1
22296,2,0,left_only,2
22297,2,0,left_only,2
22299,2,0,left_only,2
22302,1,0,left_only,1
22305,1,0,left_only,1
22307,1,0,left_only,1
22311,1,0,left_only,1
22313,1,0,left_only,1
22315,1,0,left_only,1
22317,1,0,left_only,1
22319,2,0,left_only,2
22321,1,0,left_only,1
22323,1,0,left_only,1
22325,1,0,left_only,1
22326,1,0,left_only,1
22329,1,0,left_only,1
22331,1,0,left_only,1
22332,1,0,left_only,1
22333,1,0,left_only,1
22335,1,0,left_only,1
22338,1,0,left_only,1
22340,1,0,left_only,1
22342,1,0,left_only,1
22344,1,0,left_only,1
22345,1,0,left_only,1
22347,1,0,left_only,1
22349,1,0,left_only,1
22352,1,0,left_only,1
22353,1,0,left_only,1
22356,1,0,left_only,1
22358,2,0,left_only,2
22360,1,0,left_only,1
22362,1,0,left_only,1
22366,1,0,left_only,1
22368,1,0,left_only,1
22370,1,0,left_only,1
22372,1,0,left_only,1
22374,1,0,left_only,1
22376,1,0,left_only,1
22378,1,0,left_only,1
22379,1,0,left_only,1
22380,1,0,left_only,1
22385,1,0,left_only,1
22387,1,0,left_only,1
22389,2,0,left_only,2
22391,1,0,left_only,1
22393,1,0,left_only,1
22395,1,0,left_only,1
22397,1,0,left_only,1
22399,1,0,left_only,1
22402,2,0,left_only,2
22404,1,0,left_only,1
22405,1,0,left_only,1
22408,1,0,left_only,1
22410,1,0,left_only,1
22413,1,0,left_only,1
22415,1,0,left_only,1
22418,1,0,left_only,1
22419,1,0,left_only,1
22421,1,0,left_only,1
22422,1,0,left_only,1
22424,1,0,left_only,1
22426,1,0,left_only,1
22428,1,0,left_only,1
22430,1,0,left_only,1
22432,1,0,left_only,1
22434,1,0,left_only,1
22436,1,0,left_only,1
22438,1,0,left_only,1
22439,1,0,left_only,1
22440,1,0,left_only,1
22442,1,0,left_only,1
22443,1,0,left_only,1
22445,1,0,left_only,1
22447,1,0,left_only,1
22449,1,0,left_only,1
22451,1,0,left_only,1
22453,1,0,left_only,1
22454,1,0,left_only,1
22458,1,0,left_only,1
22460,1,0,left_only,1
22463,1,0,left_only,1
22465,1,0,left_only,1
22466,1,0,left_only,1
22467,1,0,left_only,1
22470,2,0,left_only,2
22472,1,0,left_only,1
22473,1,0,left_only,1
22475,1,0,left_only,1
22477,1,0,left_only,1
22481,1,0,left_only,1
22483,1,0,left_only,1
22485,1,0,left_only,1
22487,1,0,left_only,1
22489,1,0,left_only,1
22491,1,0,left_only,1
22493,1,0,left_only,1
22495,1,0,left_only,1
22497,1,0,left_only,1
22499,1,0,left_only,1
22501,1,0,left_only,1
22502,1,0,left_only,1
22504,1,0,left_only,1
22506,1,0,left_only,1
22509,1,0,left_only,1
22511,1,0,left_only,1
22513,1,0,left_only,1
22515,1,0,left_only,1
22518,1,0,left_only,1
22520,1,0,left_only,1
22522,1,0,left_only,1
22524,1,0,left_only,1
22526,1,0,left_only,1
22528,1,0,left_only,1
22530,1,0,left_only,1
22531,2,0,left_only,2
22533,1,0,left_only,1
22534,1,0,left_only,1
22536,1,0,left_only,1
22537,1,0,left_only,1
22541,1,0,left_only,1
22543,1,0,left_only,1
22545,1,0,left_only,1
22548,1,0,left_only,1
22550,1,0,left_only,1
22551,1,0,left_only,1
22554,1,0,left_only,1
22557,1,0,left_only,1
22559,1,0,left_only,1
22561,1,0,left_only,1
22562,1,0,left_only,1
22563,1,0,left_only,1
22565,2,0,left_only,2
22566,1,0,left_only,1
22568,1,0,left_only,1
22570,1,0,left_only,1
22572,1,0,left_only,1
22574,1,0,left_only,1
22578,2,0,left_only,2
22580,1,0,left_only,1
22581,1,0,left_only,1
22583,1,0,left_only,1
22584,1,0,left_only,1
22586,1,0,left_only,1
22588,1,0,left_only,1
22590,1,0,left_only,1
22592,1,0,left_only,1
22594,1,0,left_only,1
22596,1,0,left_only,1
22598,1,0,left_only,1
22601,1,0,left_only,1
22603,1,0,left_only,1
22605,1,0,left_only,1
22607,1,0,left_only,1
22608,1,0,left_only,1
22610,1,0,left_only,1
22611,1,0,left_only,1
22613,2,0,left_only,2
22615,1,0,left_only,1
22617,1,0,left_only,1
22620,1,0,left_only,1
22622,1,0,left_only,1
22624,1,0,left_only,1
22626,1,0,left_only,1
22628,1,0,left_only,1
22629,1,0,left_only,1
22632,1,0,left_only,1
22634,1,0,left_only,1
22636,1,0,left_only,1
22638,1,0,left_only,1
22639,1,0,left_only,1
22641,1,0,left_only,1
22644,1,0,left_only,1
22646,1,0,left_only,1
22648,1,0,left_only,1
22654,1,0,left_only,1
22655,1,0,left_only,1
22657,1,0,left_only,1
22658,1,0,left_only,1
22659,1,0,left_only,1
22661,1,0,left_only,1
22663,2,0,left_only,2
22666,1,0,left_only,1
22669,1,0,left_only,1
22670,1,0,left_only,1
22672,1,0,left_only,1
